id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,land_contour,lot_config,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,shape_ir2,shape_ir3,shape_reg,tot_baths,tot_sq_ft,sale_cod,sale_cwd,sale_con,sale_conld,sale_conli,sale_conlw,sale_new,sale_oth,sale_wd_,log_sqft,sqft_qual,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker
1434,907135260,20,RL,57.0,9245,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,686.0,Unf,0.0,304.0,990.0,GasA,Ex,Y,SBrkr,990,0,0,990,0.0,1.0,1,0,3,1,TA,5,Typ,0,unkwn,Detchd,1950,Unf,2.0,672.0,TA,TA,Y,0,0,0,0,0,0,unkwn,unkwn,0,2,2008,WD ,145000,1,0,0,2.0,2652.0,0,0,0,0,0,0,0,0,1,7.883069351305753,13260.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,907255050,20,RL,69.05520046484602,14781,Pave,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1753.0,1753.0,GasA,Ex,Y,SBrkr,1787,0,0,1787,0.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1950,RFn,3.0,748.0,TA,TA,Y,198,150,0,0,0,0,unkwn,unkwn,0,8,2006,WD ,275000,1,0,0,2.0,4288.0,0,0,0,0,0,0,0,0,1,8.363575702750637,34304.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,535454030,90,RL,60.0,8544,Pave,Lvl,Corner,Gtl,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,Stone,None,0.0,TA,TA,Slab,unkwn,unkwn,unkwn,unkwn,0.0,unkwn,0.0,0.0,0.0,Wall,Fa,N,FuseF,1040,0,0,1040,0.0,0.0,2,0,2,2,TA,6,Typ,0,unkwn,Detchd,1950,Unf,2.0,400.0,TA,Fa,Y,0,0,0,0,0,0,unkwn,unkwn,0,12,2006,WD ,81400,0,0,1,2.0,1440.0,0,0,0,0,0,0,0,0,1,7.272398392570047,4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
794,905475160,20,RL,62.0,7440,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,173.0,Unf,0.0,916.0,1089.0,GasW,TA,Y,SBrkr,1089,0,0,1089,1.0,0.0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,1950,RFn,1.0,252.0,TA,TA,P,328,0,0,0,0,0,MnPrv,unkwn,0,9,2009,WD ,125000,0,0,1,2.0,2430.0,0,0,0,0,0,0,0,0,1,7.795646536334594,12150.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,902204080,30,RM,62.0,7404,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,861.0,861.0,GasA,TA,Y,SBrkr,861,0,0,861,0.0,0.0,1,0,2,1,TA,5,Typ,0,unkwn,Detchd,1950,Unf,2.0,288.0,TA,TA,N,0,0,128,0,0,0,unkwn,unkwn,0,11,2009,Oth,80000,0,0,1,1.0,2010.0,0,0,0,0,0,0,0,1,0,7.605890001053122,8040.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
286,909100080,30,RL,67.0,4853,Pave,Bnk,Inside,Gtl,Artery,Norm,1Fam,1Story,5,6,1924,1999,Gable,CompShg,MetalSd,VinylSd,BrkFace,203.0,TA,TA,BrkTil,TA,TA,Mn,Rec,133.0,Unf,0.0,974.0,1107.0,GasA,Fa,N,FuseA,1296,0,0,1296,0.0,0.0,2,0,2,1,Fa,5,Typ,1,Gd,Detchd,1950,Unf,1.0,260.0,TA,TA,Y,0,0,36,0,0,0,MnPrv,unkwn,0,5,2010,WD ,104000,0,0,1,2.0,2663.0,0,0,0,0,0,0,0,0,1,7.887208585813932,13315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62,528358010,20,RL,59.0,10593,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,Gd,TA,No,GLQ,919.0,Unf,0.0,801.0,1720.0,GasA,Ex,Y,SBrkr,1720,0,0,1720,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1950,Fin,2.0,527.0,TA,TA,Y,240,56,154,0,0,0,unkwn,unkwn,0,3,2010,WD ,260400,0,0,0,3.0,3967.0,0,0,0,0,0,0,0,0,1,8.28576542051433,27769.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1647,527302060,60,RL,78.0,12090,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,7,1981,2003,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,Gd,TA,CBlock,Gd,TA,No,ALQ,321.0,Unf,0.0,404.0,725.0,GasA,Ex,Y,SBrkr,725,754,0,1479,0.0,0.0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1950,RFn,2.0,484.0,TA,TA,Y,167,72,0,0,0,0,unkwn,unkwn,0,3,2007,WD ,176000,0,0,1,3.0,2688.0,0,0,0,0,0,0,0,0,1,7.89655270164304,18816.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2054,905103110,20,RL,69.05520046484602,11677,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,442.0,TA,TA,CBlock,TA,TA,Av,Rec,249.0,BLQ,761.0,30.0,1040.0,GasA,TA,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,TA,6,Typ,0,unkwn,Attchd,1950,RFn,1.0,264.0,TA,TA,Y,0,90,0,0,0,0,MnPrv,unkwn,0,2,2007,WD ,123000,0,0,0,2.0,2344.0,0,0,0,0,0,0,0,0,1,7.759614150696903,11720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1102,528326110,60,RL,69.05520046484602,11000,Pave,Lvl,FR2,Gtl,Norm,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,295.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,1519.0,1519.0,GasA,Ex,Y,SBrkr,1533,639,0,2172,0.0,0.0,2,1,4,1,Ex,8,Typ,1,TA,BuiltIn,1950,RFn,3.0,687.0,TA,TA,Y,162,153,0,0,0,0,unkwn,unkwn,0,6,2008,WD ,291000,0,0,1,3.0,4378.0,0,0,0,0,0,0,0,0,1,8.384347278082808,39402.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
654,535354100,20,RL,50.0,8000,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,680.0,Unf,0.0,292.0,972.0,GasA,Ex,Y,SBrkr,972,0,0,972,1.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1950,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,unkwn,unkwn,0,5,2009,WD ,132000,0,0,1,2.0,2184.0,0,0,0,0,0,0,0,0,1,7.688913336864796,13104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1089,528240040,60,RL,51.0,8029,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,0,unkwn,Attchd,1950,Fin,2.0,400.0,TA,TA,Y,100,24,0,0,0,0,unkwn,unkwn,0,7,2008,WD ,176000,0,0,0,3.0,2584.0,0,0,0,0,0,0,0,0,1,7.857093864902493,15504.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,534278070,20,RL,69.05520046484602,13495,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,70.0,TA,Gd,CBlock,TA,TA,No,BLQ,625.0,LwQ,201.0,222.0,1048.0,GasA,Fa,Y,SBrkr,1728,0,0,1728,1.0,0.0,2,0,3,1,TA,7,Min1,1,Gd,Detchd,1950,Unf,2.0,576.0,TA,TA,Y,0,99,0,0,0,0,unkwn,unkwn,0,7,2009,WD ,177625,0,0,0,3.0,3352.0,0,0,0,0,0,0,0,0,1,8.117312461601975,16760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2838,908228040,50,RL,60.0,9738,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,392.0,Unf,0.0,392.0,784.0,GasA,Gd,Y,SBrkr,949,272,0,1221,1.0,0.0,1,0,4,1,TA,7,Typ,0,unkwn,Attchd,1950,Unf,1.0,392.0,TA,TA,Y,0,0,236,0,0,0,unkwn,unkwn,0,3,2006,WD ,104900,0,0,1,2.0,2397.0,0,0,0,0,0,0,0,0,1,7.781973234434385,11985.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2777,907181090,60,RL,68.0,9272,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,500.0,Unf,0.0,342.0,842.0,GasA,Ex,Y,SBrkr,856,893,0,1749,0.0,0.0,2,1,3,1,Gd,7,Typ,0,unkwn,Attchd,1950,RFn,2.0,515.0,TA,TA,Y,140,85,0,0,0,0,unkwn,unkwn,0,6,2006,WD ,196000,0,0,0,3.0,3106.0,0,0,0,0,0,0,0,0,1,8.041091003708633,21742.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,528186050,120,RL,48.0,7841,Pave,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,394.0,Ex,TA,PConc,Ex,TA,No,GLQ,848.0,Unf,0.0,729.0,1577.0,GasA,Ex,Y,SBrkr,1577,0,0,1577,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,1950,RFn,2.0,564.0,TA,TA,Y,203,39,0,0,0,0,unkwn,unkwn,0,5,2007,WD ,280000,0,0,0,3.0,3718.0,0,0,0,0,0,0,0,0,1,8.220941168281389,33462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
349,527110020,80,RL,69.05520046484602,8530,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,804,670,0,1474,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1950,Fin,2.0,400.0,TA,TA,Y,120,72,0,0,0,0,unkwn,Shed,700,5,2009,WD ,168500,0,0,0,3.0,2258.0,0,0,0,0,0,0,0,0,1,7.722234744709607,15806.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,527107020,60,RL,69.05520046484602,13041,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,781.0,781.0,GasA,Gd,Y,SBrkr,781,890,0,1671,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1950,Fin,2.0,423.0,TA,TA,Y,0,84,0,0,0,0,unkwn,unkwn,0,2,2006,WD ,170000,1,0,0,3.0,2875.0,0,0,0,0,0,0,0,0,1,7.963807953231451,17250.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,923202220,20,RL,200.0,43500,Pave,Lvl,Inside,Gtl,Artery,Norm,1Fam,1Story,3,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,unkwn,unkwn,unkwn,unkwn,0.0,unkwn,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,2034,0,0,2034,0.0,0.0,1,0,2,1,TA,9,Min1,0,unkwn,2Types,1950,RFn,4.0,1041.0,TA,TA,N,483,266,0,0,0,561,GdPrv,unkwn,0,6,2007,WD ,130000,0,0,1,1.0,3075.0,0,0,0,0,0,0,0,0,1,8.031060180240619,9225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,903233080,50,RM,52.0,6240,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,7,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,300.0,LwQ,240.0,449.0,989.0,GasA,TA,Y,SBrkr,1245,764,0,2009,0.0,0.0,2,0,4,1,TA,7,Min2,1,Gd,Detchd,1950,Unf,2.0,400.0,TA,TA,Y,0,20,0,0,0,0,MnPrv,unkwn,0,1,2008,WD ,150000,0,0,1,2.0,3398.0,0,0,0,0,0,0,0,0,1,8.130942302231878,23786.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,907125080,20,RL,95.0,13015,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,5,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1100.0,1100.0,GasA,Ex,Y,SBrkr,1100,0,0,1100,0.0,0.0,1,1,3,1,TA,5,Typ,0,unkwn,Attchd,1950,RFn,2.0,462.0,TA,TA,Y,0,0,0,0,0,0,unkwn,unkwn,0,6,2006,WD ,145000,0,0,1,2.0,2662.0,0,0,0,0,0,0,0,0,1,7.8868329989550565,13310.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2923,923230040,90,RL,63.0,9297,Pave,Lvl,Inside,Gtl,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1606.0,Unf,0.0,122.0,1728.0,GasA,TA,Y,SBrkr,1728,0,0,1728,2.0,0.0,2,0,4,2,TA,8,Typ,0,unkwn,Detchd,1950,Unf,2.0,560.0,TA,TA,Y,0,0,0,0,0,0,unkwn,unkwn,0,7,2006,WD ,188000,0,0,1,4.0,4016.0,0,0,0,0,0,0,0,0,1,8.298041661371565,20080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,527110120,60,RL,57.0,8773,Pave,HLS,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,916.0,916.0,GasA,Gd,Y,SBrkr,916,684,0,1600,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1950,Fin,2.0,460.0,TA,TA,Y,100,38,0,0,0,0,unkwn,unkwn,0,8,2007,WD ,169000,0,0,0,3.0,2976.0,0,0,0,0,0,0,0,0,1,7.998335395952982,17856.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,908152260,20,RL,74.0,8536,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1125.0,1125.0,GasA,Gd,Y,SBrkr,1125,0,0,1125,0.0,0.0,1,1,2,1,TA,5,Typ,0,unkwn,Attchd,1950,Unf,2.0,430.0,TA,TA,Y,80,64,0,0,0,0,unkwn,unkwn,0,4,2007,New,155000,0,0,1,2.0,2680.0,0,0,0,0,0,0,1,0,0,7.893572073504902,13400.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,533206050,120,FV,59.0,4282,Pave,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,16.0,Unf,0.0,1375.0,1391.0,GasA,Ex,Y,SBrkr,1391,0,0,1391,0.0,0.0,2,0,2,1,Gd,5,Typ,0,unkwn,Attchd,1950,RFn,2.0,530.0,TA,TA,Y,156,158,0,0,0,0,unkwn,unkwn,0,7,2008,WD ,196000,1,0,0,2.0,3312.0,0,0,0,0,0,0,0,0,1,8.10530751550515,23184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1755,528275110,60,RL,69.05520046484602,8740,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,574.0,Unf,0.0,280.0,854.0,GasA,Ex,Y,SBrkr,864,1131,0,1995,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,1950,Fin,2.0,435.0,TA,TA,Y,264,48,0,0,0,0,unkwn,unkwn,0,7,2007,WD ,219500,0,0,0,3.0,3284.0,0,0,0,0,0,0,0,0,1,8.096817470572319,22988.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,528218060,60,RL,65.0,10237,Pave,Lvl,Inside,Gtl,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,1950,Fin,2.0,390.0,TA,TA,Y,0,24,0,0,0,0,unkwn,unkwn,0,2,2006,New,170440,0,0,1,3.0,2574.0,0,0,0,0,0,0,1,0,0,7.853216388156072,15444.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,908151050,60,RL,75.0,7950,Pave,Bnk,Corner,Gtl,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,TA,TA,CBlock,TA,TA,No,BLQ,535.0,Unf,0.0,155.0,690.0,GasA,TA,Y,SBrkr,698,728,0,1426,0.0,0.0,1,1,3,1,TA,6,Typ,0,unkwn,Attchd,1950,Fin,2.0,440.0,TA,TA,Y,252,0,0,0,0,0,MnPrv,unkwn,0,7,2009,WD ,159500,0,0,0,2.0,2556.0,0,0,0,0,0,0,0,0,1,7.846198815497425,15336.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,908154195,20,RL,128.0,39290,Pave,Bnk,Inside,Gtl,Norm,Norm,1Fam,1Story,10,5,2008,2009,Hip,CompShg,CemntBd,CmentBd,Stone,1224.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,4010.0,Unf,0.0,1085.0,5095.0,GasA,Ex,Y,SBrkr,5095,0,0,5095,1.0,1.0,2,1,2,1,Ex,15,Typ,2,Gd,Attchd,1950,Fin,3.0,1154.0,TA,TA,Y,546,484,0,0,0,0,unkwn,Elev,17000,10,2007,New,183850,0,0,0,5.0,11344.0,0,0,0,0,0,0,1,0,0,9.336444248771908,113440.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,534126090,20,RL,80.0,10400,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1304.0,1304.0,GasA,Gd,Y,SBrkr,1682,0,0,1682,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1950,Unf,2.0,530.0,TA,TA,Y,98,0,0,0,0,0,MnPrv,unkwn,0,5,2008,WD ,174000,0,0,1,2.0,3516.0,0,0,0,0,0,0,0,0,1,8.165079258805068,24612.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1613,526352090,20,RL,85.0,10628,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778.0,Unf,0.0,499.0,1277.0,GasA,TA,Y,SBrkr,1277,0,0,1277,1.0,0.0,1,0,2,1,TA,5,Typ,1,Po,Attchd,1950,Unf,2.0,526.0,TA,TA,Y,0,0,0,0,176,0,GdWo,unkwn,0,4,2007,WD ,167000,0,0,1,2.0,3080.0,0,0,0,0,0,0,0,0,1,8.03268487596762,21560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
411,527453060,160,RL,24.0,2280,Pave,Lvl,FR2,Gtl,Norm,Norm,Twnhs,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,566.0,Unf,0.0,289.0,855.0,GasA,TA,Y,SBrkr,855,601,0,1456,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1950,Unf,2.0,440.0,TA,TA,Y,87,0,0,0,0,0,unkwn,unkwn,0,7,2009,WD ,148500,0,0,1,3.0,2751.0,0,0,0,0,0,0,0,0,1,7.919719760924575,16506.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
810,906226090,90,RL,64.0,7018,Pave,Lvl,Inside,Gtl,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,unkwn,unkwn,unkwn,unkwn,0.0,unkwn,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1114,1114,0,2228,0.0,0.0,2,0,6,2,TA,8,Typ,0,unkwn,Detchd,1950,Unf,2.0,720.0,TA,TA,Y,73,0,0,0,0,0,unkwn,unkwn,0,6,2009,WD ,147983,0,0,1,2.0,2948.0,0,0,0,0,0,0,0,0,1,7.988882253309227,14740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
548,531452010,160,RL,75.0,10762,Pave,Lvl,Corner,Gtl,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,626.0,626.0,GasA,TA,Y,SBrkr,626,591,0,1217,0.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1950,RFn,1.0,288.0,TA,TA,Y,0,28,0,0,0,0,unkwn,unkwn,0,4,2009,WD ,120000,0,0,1,2.0,2131.0,0,0,0,0,0,0,0,0,1,7.664346632098617,12786.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2179,908152280,20,RL,60.0,7024,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,980.0,Unf,0.0,110.0,1090.0,GasA,Gd,Y,SBrkr,1090,0,0,1090,1.0,0.0,1,1,2,1,TA,5,Typ,0,unkwn,Attchd,1950,Fin,2.0,450.0,TA,TA,Y,0,49,0,0,0,0,unkwn,unkwn,0,6,2007,WD ,157000,0,0,1,3.0,2630.0,0,0,0,0,0,0,0,0,1,7.874739125171811,13150.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,905480160,50,RL,50.0,7585,Pave,Lvl,Inside,Gtl,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0.0,Unf,0.0,810.0,810.0,GasA,Fa,Y,FuseA,1002,454,0,1456,1.0,1.0,1,0,4,1,TA,7,Typ,1,TA,Detchd,1950,Unf,1.0,280.0,TA,TA,P,0,0,0,0,0,0,unkwn,unkwn,0,8,2006,WD ,91500,0,0,1,3.0,2546.0,0,0,0,0,0,0,0,0,1,7.842278779117352,12730.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
