,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,mo_sold,yr_sold,sale_type,saleprice
1662,531373060,60,RL,67.0,12774,Pave,Lvl,FR2,SawyerW,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,835.0,835.0,GasA,Ex,Y,SBrkr,835,828,0,1663,0.0,0.0,2,1,3,Gd,8,Typ,0,,Attchd,RFn,2.0,478.0,TA,TA,Y,168,68,0,0,0,0,7,2008,WD ,192500
1663,902201110,50,RM,50.0,6000,Pave,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,7,1950,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Ex,CBlock,TA,TA,No,BLQ,384.0,Unf,0.0,384.0,768.0,GasA,TA,Y,FuseA,768,560,0,1328,0.0,0.0,1,1,3,TA,6,Typ,0,,Detchd,Unf,1.0,308.0,TA,TA,Y,0,12,0,0,0,0,3,2009,WD ,129500
1664,527107040,60,RL,,10364,Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,806.0,806.0,GasA,Gd,Y,SBrkr,806,766,0,1572,0.0,0.0,2,1,3,TA,7,Typ,1,TA,BuiltIn,Fin,2.0,373.0,TA,TA,Y,0,40,0,0,0,0,5,2007,WD ,168000
1665,903228060,50,RM,50.0,6000,Pave,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,264.0,Unf,0.0,475.0,739.0,GasA,Ex,Y,SBrkr,874,468,0,1342,0.0,0.0,2,0,2,TA,7,Typ,1,Gd,Detchd,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,4,2008,WD ,105000
1666,527402150,20,RL,,10530,Pave,Lvl,Corner,NAmes,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,282.0,LwQ,35.0,664.0,981.0,GasA,TA,Y,SBrkr,981,0,0,981,1.0,0.0,1,1,3,TA,5,Typ,0,,Detchd,Unf,2.0,576.0,TA,TA,Y,0,312,40,0,0,0,3,2007,WD ,143250
1667,907135020,20,RL,75.0,9525,Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1099.0,1099.0,GasA,Ex,Y,SBrkr,1099,0,0,1099,0.0,0.0,1,1,3,Gd,6,Typ,0,,Attchd,Unf,1.0,352.0,TA,TA,Y,278,0,0,0,0,0,6,2008,WD ,144000
1668,531380080,60,RL,,8880,Pave,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,695.0,Unf,0.0,253.0,948.0,GasA,Ex,Y,SBrkr,1222,888,0,2110,1.0,0.0,2,1,3,Gd,8,Typ,2,Fa,Attchd,RFn,2.0,463.0,TA,TA,Y,0,130,0,0,0,0,5,2010,WD ,205000
1669,914478100,85,RL,82.0,8410,Pave,Lvl,Corner,Mitchel,Norm,1Fam,SFoyer,6,6,1974,1974,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,924.0,Unf,0.0,46.0,970.0,GasA,TA,Y,SBrkr,1026,0,0,1026,1.0,0.0,1,0,2,TA,5,Typ,1,Po,Attchd,Unf,2.0,528.0,TA,TA,Y,193,0,0,0,0,0,4,2007,WD ,143000
1670,533215040,120,FV,42.0,4385,Pave,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,964.0,Unf,0.0,455.0,1419.0,GasA,Ex,Y,SBrkr,1419,0,0,1419,1.0,0.0,1,1,2,Ex,5,Typ,1,TA,Attchd,Fin,2.0,588.0,TA,TA,Y,155,58,0,0,0,0,9,2008,WD ,290000
1671,528150070,20,RL,100.0,12919,Pave,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188.0,Unf,0.0,142.0,2330.0,GasA,Ex,Y,SBrkr,2364,0,0,2364,1.0,0.0,2,1,2,Ex,11,Typ,2,Gd,Attchd,Fin,3.0,820.0,TA,TA,Y,0,67,0,0,0,0,3,2010,New,611657
1672,907126010,20,RL,82.0,12464,Pave,Low,Corner,CollgCr,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,732.0,Unf,0.0,308.0,1040.0,GasA,Gd,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,Gd,6,Typ,0,,Detchd,Unf,2.0,576.0,TA,TA,Y,168,0,0,0,0,0,11,2009,WD ,152000
1673,527145080,120,RL,43.0,5005,Pave,HLS,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,263.0,Unf,0.0,1017.0,1280.0,GasA,Ex,Y,SBrkr,1280,0,0,1280,0.0,0.0,2,0,2,Gd,5,Typ,0,,Attchd,RFn,2.0,506.0,TA,TA,Y,0,82,0,0,144,0,1,2010,WD ,191500
1674,528120150,60,RL,76.0,9591,Pave,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1143.0,1143.0,GasA,Ex,Y,SBrkr,1143,1330,0,2473,0.0,0.0,2,1,4,Gd,9,Typ,1,Gd,BuiltIn,RFn,3.0,852.0,TA,TA,Y,192,151,0,0,0,0,10,2007,WD ,317000
1675,905226080,50,RL,70.0,6960,Pave,Lvl,Inside,Sawyer,Norm,1Fam,1.5Fin,7,8,1940,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,258.0,Unf,0.0,422.0,680.0,GasA,Ex,Y,FuseA,798,504,0,1302,0.0,0.0,1,1,2,Gd,6,Typ,2,Gd,Attchd,Unf,1.0,224.0,TA,TA,Y,0,0,0,0,126,0,7,2007,WD ,165250
1676,908102140,20,RL,75.0,9825,Pave,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,609.0,Unf,0.0,483.0,1092.0,GasA,TA,Y,SBrkr,1092,0,0,1092,0.0,0.0,1,0,3,TA,6,Typ,0,,Attchd,Unf,1.0,264.0,TA,TA,Y,259,0,0,0,161,0,4,2008,COD,123000
1677,905201110,20,RL,88.0,14175,Pave,Lvl,Inside,Sawyer,PosA,1Fam,1Story,6,8,1956,1956,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,776.0,Unf,0.0,212.0,988.0,GasA,TA,Y,FuseA,1188,0,0,1188,1.0,0.0,1,0,1,TA,4,Typ,1,TA,Attchd,Unf,2.0,621.0,TA,TA,Y,102,89,231,0,0,0,6,2008,WD ,185000
1678,535478070,20,RL,74.0,7400,Pave,Lvl,Corner,NAmes,Artery,1Fam,1Story,7,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,809.0,Unf,0.0,236.0,1045.0,GasA,Gd,Y,SBrkr,1045,0,0,1045,1.0,0.0,1,0,3,TA,6,Typ,0,,Detchd,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,3,2006,WD ,120000
1679,534176140,20,RL,88.0,10738,Pave,Lvl,Corner,NWAmes,Norm,1Fam,1Story,6,7,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,792.0,Unf,0.0,301.0,1093.0,GasA,Gd,Y,SBrkr,1093,0,0,1093,1.0,0.0,2,0,3,TA,6,Typ,1,Fa,Attchd,RFn,2.0,484.0,TA,TA,Y,224,0,0,0,0,0,11,2007,WD ,158500
1680,531376010,60,RL,65.0,8366,Pave,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,798.0,798.0,GasA,Ex,Y,SBrkr,798,842,0,1640,0.0,0.0,2,1,3,Gd,6,Typ,0,,Attchd,RFn,2.0,520.0,TA,TA,Y,138,45,0,0,0,0,12,2008,WD ,173000
1681,534429030,90,RL,70.0,9842,Pave,Lvl,FR2,NAmes,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1224,0,0,1224,0.0,0.0,2,0,2,TA,6,Typ,0,,CarPort,Unf,2.0,462.0,TA,TA,Y,0,0,0,0,0,0,3,2007,WD ,101800
1682,909252020,70,RL,60.0,7200,Pave,Lvl,Inside,SWISU,Feedr,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,350.0,BLQ,210.0,0.0,560.0,GasA,Ex,Y,SBrkr,575,560,0,1135,1.0,0.0,1,0,3,Gd,6,Typ,0,,Detchd,RFn,2.0,576.0,TA,TA,Y,256,0,0,0,0,0,4,2009,WD ,155000
1683,535378120,30,RL,60.0,10230,Pave,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1054.0,1054.0,GasA,Ex,Y,SBrkr,1078,0,0,1078,0.0,0.0,1,0,3,Ex,6,Typ,0,,Detchd,Unf,1.0,264.0,TA,TA,N,0,0,0,0,112,0,12,2009,WD ,125000
1684,902427140,20,RM,52.0,8626,Pave,Lvl,Inside,OldTown,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,,,,,0.0,,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,968,0,0,968,0.0,0.0,1,0,2,TA,5,Typ,0,,Attchd,Unf,1.0,331.0,Fa,TA,Y,0,0,0,0,0,0,5,2007,WD ,104500
1685,528142040,60,RL,74.0,8834,Pave,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,Gd,TA,PConc,Ex,TA,No,GLQ,1170.0,Unf,0.0,292.0,1462.0,GasA,Ex,Y,SBrkr,1462,762,0,2224,1.0,0.0,2,1,4,Ex,10,Typ,1,Gd,Attchd,Fin,3.0,738.0,TA,TA,Y,184,0,0,0,0,0,6,2009,WD ,350000
1686,535454060,90,RL,60.0,8544,Pave,Lvl,Inside,NAmes,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,TA,TA,CBlock,,,,,0.0,,0.0,0.0,0.0,GasA,Gd,N,FuseF,1040,0,0,1040,0.0,0.0,2,0,2,TA,6,Typ,0,,Detchd,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,7,2006,WD ,93500
1687,907181140,60,RL,68.0,9179,Pave,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,Gd,TA,PConc,Gd,TA,No,GLQ,633.0,Unf,0.0,240.0,873.0,GasA,Ex,Y,SBrkr,882,908,0,1790,1.0,0.0,2,1,3,Gd,7,Typ,0,,Attchd,RFn,2.0,588.0,TA,TA,Y,0,88,0,0,0,0,6,2008,WD ,193000
1688,909251090,70,RL,79.0,11526,Pave,Bnk,Inside,Crawfor,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Ex,TA,No,Unf,0.0,Unf,0.0,588.0,588.0,GasA,Fa,Y,SBrkr,1423,748,384,2555,0.0,0.0,2,0,3,TA,11,Min1,1,Gd,Detchd,Fin,2.0,672.0,TA,TA,Y,431,0,0,0,0,0,9,2008,WD ,191000
1689,902109010,30,RM,70.0,5684,Pave,Lvl,Inside,OldTown,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,813.0,813.0,GasA,Ex,Y,FuseA,813,0,0,813,0.0,0.0,1,0,2,Gd,5,Typ,0,,Detchd,Unf,1.0,270.0,Fa,Fa,N,0,113,0,0,0,0,6,2006,WD ,110000
1690,907252220,60,RL,,11885,Pave,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,Gd,TA,PConc,Gd,TA,Av,GLQ,990.0,Unf,0.0,309.0,1299.0,GasA,Ex,Y,SBrkr,1299,573,0,1872,1.0,0.0,2,1,3,Ex,7,Typ,1,TA,BuiltIn,RFn,2.0,531.0,TA,TA,Y,160,122,0,0,0,0,11,2009,WD ,261500
1691,534476320,20,RL,80.0,9600,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,504.0,Unf,0.0,546.0,1050.0,GasA,Gd,Y,SBrkr,1050,0,0,1050,0.0,0.0,1,0,2,TA,5,Typ,0,,Attchd,Unf,1.0,338.0,TA,TA,Y,0,0,0,0,0,0,6,2009,WD ,128900
1692,528360050,60,RL,114.0,17242,Pave,Lvl,Inside,NoRidge,Norm,1Fam,2Story,9,5,1993,1994,Hip,CompShg,MetalSd,MetalSd,BrkFace,738.0,Gd,Gd,PConc,Ex,TA,Gd,Rec,292.0,GLQ,1393.0,48.0,1733.0,GasA,Ex,Y,SBrkr,1933,1567,0,3500,1.0,0.0,3,1,4,Ex,11,Typ,1,TA,Attchd,RFn,3.0,959.0,TA,TA,Y,870,86,0,0,210,0,5,2006,WD ,584500
1693,908225240,20,RL,75.0,10215,Pave,Bnk,Inside,Edwards,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,492.0,Unf,0.0,372.0,864.0,GasA,Ex,Y,SBrkr,948,0,0,948,0.0,0.0,1,0,3,TA,5,Typ,0,,Attchd,Unf,1.0,248.0,TA,TA,Y,0,0,0,0,0,0,2,2007,WD ,111000
1694,903425270,50,RL,60.0,8550,Pave,Lvl,Inside,BrkSide,RRAn,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,750.0,750.0,GasA,TA,Y,SBrkr,960,356,0,1316,0.0,0.0,1,0,4,TA,7,Typ,0,,Detchd,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,10,2007,ConLw,90000
1695,535126180,60,RL,,18450,Pave,Lvl,Inside,NAmes,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113.0,TA,Gd,CBlock,Gd,TA,No,LwQ,187.0,Rec,723.0,111.0,1021.0,GasA,TA,Y,SBrkr,1465,915,0,2380,0.0,0.0,2,1,3,TA,7,Sev,1,Po,CarPort,Unf,2.0,596.0,TA,TA,Y,0,265,0,0,0,0,8,2007,WD ,129000
1696,909428190,20,RL,,14778,Pave,Low,CulDSac,Crawfor,PosN,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CBlock,TA,TA,No,BLQ,728.0,Unf,0.0,568.0,1296.0,GasA,Ex,Y,SBrkr,1640,0,0,1640,1.0,0.0,1,0,3,Gd,7,Typ,1,Gd,Detchd,Unf,2.0,924.0,TA,TA,Y,108,0,0,216,0,0,11,2008,WD ,224000
1697,533212050,160,FV,30.0,3180,Pave,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,6,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,390.0,Unf,0.0,210.0,600.0,GasA,Ex,Y,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,Gd,5,Typ,0,,Detchd,RFn,2.0,480.0,TA,TA,Y,0,166,0,0,0,0,5,2008,WD ,165000
1698,903430080,70,RM,52.0,3068,Pave,Lvl,Inside,OldTown,Norm,1Fam,2Story,6,8,1920,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,662.0,662.0,GasA,Ex,Y,SBrkr,662,662,0,1324,0.0,1.0,1,0,3,TA,6,Typ,0,,Detchd,Unf,1.0,180.0,TA,TA,Y,0,0,112,0,0,0,2,2010,WD ,122000
1699,916384070,20,RL,68.0,8298,Pave,HLS,Inside,Timber,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,Av,GLQ,583.0,Unf,0.0,963.0,1546.0,GasA,Ex,Y,SBrkr,1564,0,0,1564,0.0,0.0,2,0,2,Ex,6,Typ,1,Gd,Attchd,RFn,2.0,502.0,TA,TA,Y,132,0,0,0,0,0,9,2007,New,267300
1700,528104070,60,RL,104.0,13518,Pave,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1926.0,1926.0,GasA,Ex,Y,SBrkr,1966,1174,0,3140,0.0,0.0,3,1,4,Ex,11,Typ,2,Gd,BuiltIn,Fin,3.0,820.0,TA,TA,Y,144,78,0,0,0,0,7,2009,New,485000
1701,903425190,50,RM,90.0,33120,Pave,Lvl,Inside,OldTown,RRAn,1Fam,1.5Fin,6,5,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1595.0,1595.0,GasA,TA,Y,SBrkr,1611,875,0,2486,0.0,0.0,2,0,5,TA,8,Typ,1,Gd,Detchd,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,10,2006,WD ,220000
1702,907176010,60,RL,,13142,Pave,Lvl,Corner,CollgCr,PosN,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,128.0,TA,TA,PConc,Gd,TA,No,GLQ,688.0,Unf,0.0,176.0,864.0,GasA,Ex,Y,SBrkr,872,899,0,1771,1.0,0.0,2,1,3,Gd,6,Typ,0,,Attchd,RFn,2.0,600.0,TA,TA,Y,0,96,0,0,0,0,7,2008,WD ,215700
1703,528142090,20,RL,107.0,11362,Pave,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039.0,Unf,0.0,797.0,1836.0,GasA,Ex,Y,SBrkr,1836,0,0,1836,1.0,0.0,2,0,3,Gd,7,Typ,1,Gd,Attchd,Fin,3.0,862.0,TA,TA,Y,125,185,0,0,0,0,3,2009,WD ,280000
1704,528172080,20,RL,92.0,10845,Pave,Lvl,Corner,NridgHt,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,504.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1149.0,Unf,0.0,454.0,1603.0,GasA,Ex,Y,SBrkr,1575,0,0,1575,1.0,0.0,2,0,2,Gd,7,Typ,1,TA,Attchd,Fin,3.0,732.0,TA,TA,Y,216,28,0,0,0,0,6,2008,WD ,284000
1705,923228290,180,RM,21.0,1936,Pave,Lvl,Inside,MeadowV,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,131.0,GLQ,499.0,0.0,630.0,GasA,Gd,Y,SBrkr,630,0,0,630,1.0,0.0,1,0,1,TA,3,Typ,0,,,,0.0,0.0,,,Y,0,0,0,0,0,0,12,2007,WD ,84500
1706,535476350,20,RL,80.0,9760,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,TA,TA,CBlock,TA,TA,Gd,BLQ,717.0,LwQ,263.0,415.0,1395.0,GasA,TA,Y,SBrkr,1395,0,0,1395,1.0,0.0,1,0,2,TA,7,Min1,1,TA,Attchd,RFn,2.0,440.0,TA,TA,Y,657,0,113,0,240,0,5,2010,WD ,192000
1707,902108060,70,RM,66.0,3960,Pave,Lvl,Inside,OldTown,Norm,1Fam,2Story,7,8,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,502.0,502.0,GasA,TA,N,SBrkr,502,502,0,1004,0.0,0.0,1,0,2,Gd,5,Typ,1,Po,Detchd,Unf,1.0,200.0,Fa,TA,N,280,0,68,0,0,0,7,2006,WD ,105000
1708,907290080,20,RL,70.0,9100,Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1836.0,1860.0,GasA,Ex,Y,SBrkr,1836,0,0,1836,0.0,0.0,2,0,3,Gd,8,Typ,1,Gd,Attchd,Fin,2.0,484.0,TA,TA,Y,120,33,0,0,0,0,10,2006,WD ,216837
1709,534455030,20,RL,80.0,9600,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,203.0,Fa,Fa,CBlock,TA,TA,No,Rec,658.0,Unf,0.0,638.0,1296.0,GasA,TA,Y,SBrkr,1496,0,0,1496,0.0,0.0,2,0,3,Gd,6,Typ,0,,Attchd,RFn,2.0,450.0,TA,TA,Y,0,22,0,0,0,0,2,2008,WD ,141500
1710,905104180,20,RL,57.0,9764,Pave,Lvl,FR2,Sawyer,Feedr,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,702.0,Unf,0.0,192.0,894.0,GasA,Ex,Y,SBrkr,894,0,0,894,1.0,0.0,1,0,3,Gd,5,Typ,0,,Attchd,RFn,2.0,450.0,TA,TA,Y,0,0,0,0,0,0,5,2008,WD ,130000
1711,907200230,20,RL,60.0,8430,Pave,HLS,Inside,CollgCr,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,TA,TA,CBlock,Gd,TA,No,Rec,616.0,Unf,0.0,424.0,1040.0,GasA,TA,Y,SBrkr,1040,0,0,1040,0.0,0.0,2,0,3,TA,5,Typ,0,,,,0.0,0.0,,,Y,0,0,0,0,0,0,8,2009,WD ,124000
1712,910201180,70,RM,50.0,9060,Pave,Lvl,Inside,IDOTRR,Norm,1Fam,2Story,5,6,1923,1999,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,Gd,TA,No,ALQ,548.0,Unf,0.0,311.0,859.0,GasA,Ex,Y,SBrkr,942,886,0,1828,0.0,0.0,2,0,3,Gd,6,Typ,0,,Detchd,,,,,,Y,174,0,212,0,0,0,3,2007,WD ,150909
1713,535304020,20,RL,66.0,12778,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1952,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,658.0,Unf,0.0,350.0,1008.0,GasA,Ex,Y,FuseA,1008,0,0,1008,1.0,0.0,1,0,2,TA,4,Typ,0,,Attchd,RFn,1.0,280.0,TA,TA,Y,0,154,0,0,0,0,1,2006,WD ,139500
1714,908275240,20,RL,60.0,8172,Pave,HLS,Inside,Edwards,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,682.0,Unf,0.0,182.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,3,TA,5,Typ,0,,Detchd,Unf,2.0,528.0,TA,TA,N,196,0,0,0,0,0,10,2007,COD,79275
1715,916384080,20,RL,64.0,9037,Pave,HLS,Inside,Timber,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428.0,Unf,0.0,1048.0,1476.0,GasA,Ex,Y,SBrkr,1484,0,0,1484,0.0,0.0,2,0,2,Ex,6,Typ,1,Gd,Attchd,RFn,2.0,472.0,TA,TA,Y,120,33,0,0,0,0,12,2007,WD ,265900
1716,909253190,30,RL,52.0,6292,Pave,Bnk,Inside,SWISU,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,384.0,Unf,0.0,384.0,768.0,GasA,TA,N,SBrkr,790,0,0,790,0.0,0.0,1,0,2,TA,4,Typ,0,,Detchd,Unf,1.0,160.0,Fa,TA,Y,0,141,0,0,0,0,4,2008,WD ,91000
1717,527276160,60,RL,85.0,11900,Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,5,6,1977,1977,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,157.0,TA,TA,PConc,Gd,TA,No,ALQ,400.0,Unf,0.0,722.0,1122.0,GasA,Ex,Y,SBrkr,946,988,0,1934,1.0,0.0,2,1,3,TA,6,Typ,1,TA,Attchd,Unf,2.0,567.0,TA,TA,P,0,176,0,0,200,0,7,2009,WD ,185000
